"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"333",0.445763780794964,0.428,0.442,0.473,0.488,0.572,0.529
"334",0.472170686359968,0.463,0.146,0.467,0.475,0.525,0.514
"335",0.619873115421538,0.616,0.03,0.591,0.754,0.767,0.795
"336",0.0545474482586836,0.056,0.129,0.065,0.037,0.05,0.04
"337",0.0969911809253121,0.1,0.365,0.099,0.234,0.107,0.12
"338",0.627065153930116,0.628,0.286,0.612,0.669,0.737,0.704
"339",0.755091865553111,0.769,0.035,0.77,0.582,0.749,0.617
"340",0.517515879505468,0.533,0.653,0.536,0.658,0.596,0.636
"341",0.651828953023825,0.65,0.48,0.644,0.698,0.839,0.74
"342",0.396637162156211,0.411,0.201,0.432,0.309,0.454,0.353
"343",0.713382216422668,0.725,0.604,0.763,0.754,0.735,0.773
"344",0.425579433265152,0.43,0.743,0.425,0.577,0.494,0.522
"345",0.713632660148934,0.725,0.11,0.745,0.464,0.445,0.482
"346",0.0906665057225453,0.081,0.732,0.089,0.148,0.08,0.097
"347",0.678363469370135,0.692,0.287,0.693,0.612,0.749,0.645
"348",0.042197634734929,0.045,0.35,0.043,0.057,0.032,0.041
"349",0.0322266458344745,0.034,0.549,0.029,0.062,0.023,0.029
"350",0.145209124992474,0.136,0.24,0.157,0.105,0.135,0.119
"351",0.0621265369656319,0.062,0.462,0.064,0.054,0.059,0.064
"352",0.764623230883854,0.756,0.815,0.78,0.6,0.717,0.645
"353",0.125409117237232,0.12,0.241,0.15,0.198,0.12,0.132
"354",0.912120847023794,0.926,0.424,0.947,0.931,0.855,0.876
"355",0.967260647399481,0.962,0.993,0.985,0.894,0.904,0.907
"356",0.419202566976078,0.424,0.793,0.387,0.149,0.228,0.173
"357",0.947511584189608,0.935,0.827,0.931,0.997,0.999,0.998
"358",0.2462023402422,0.243,0.341,0.281,0.201,0.256,0.226
"359",0.445100925843329,0.454,0.62,0.471,0.365,0.394,0.392
"360",0.441991454054446,0.432,0.608,0.437,0.541,0.494,0.53
"361",0.742707514481388,0.746,0.88,0.714,0.797,0.846,0.831
