"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"256",0.424823284633861,0.445,0.762,0.493,0.522300001957013,0.491471515501765,0.416
"257",0.282266202032803,0.27,0.317,0.27,0.453162869222327,0.710396356852322,0.401
"258",0.929303041910262,0.929,0.3,0.916,0.585582085274816,0.702761653849102,0.864
"259",0.437979250091858,0.427,0.806,0.452,0.495180707392657,0.488086808522356,0.542
"260",0.316105761953527,0.321,0.707,0.306,0.457756592837667,0.449996781775105,0.42
"261",0.705542902219985,0.717,0.824,0.74,0.777350036547434,0.926086804298674,0.855
"262",0.436962567654791,0.445,0.588,0.36,0.37551596079109,0.333460633963283,0.478
"263",0.0576907189863353,0.063,0.882,0.051,0.138116264964763,0.0451493529661087,0.052
"264",0.320527361526322,0.325,0.153,0.31,0.403726867298321,0.511083548028428,0.258
"265",0.0560726936713944,0.054,0.072,0.068,0.39806053160166,0.887598913056468,0.068
"266",0.336234679507204,0.346,0.297,0.248,0.708095530106571,0.150162671487411,0.152
"267",0.621325283544836,0.612,0.691,0.685,0.897094312580184,0.717999027858149,0.688
"268",0.304116040929105,0.268,0.9,0.222,0.165934230307352,0.164137936342445,0.172
"269",0.721672092750257,0.766,0.461,0.79,0.858085476676985,0.772919241246429,0.91
"270",0.66435020616837,0.674,0.494,0.74,0.779690386695194,0.778465872514821,0.69
"271",0.195241081202311,0.2,0.725,0.214,0.165424700390221,0.943090267516507,0.233
"272",0.866411497792665,0.856,0.878,0.879,0.58911851182839,0.776020910912098,0.769
"273",0.983381438256459,0.984,0.97,0.991,0.778579463372573,0.797265514595241,0.969
"274",0.443471681591382,0.426,0.099,0.411,0.64569790787955,0.445971594478386,0.585
"275",0.181138434264695,0.183,0.713,0.224,0.0541914030101008,0.135352077053363,0.113
"276",0.51585069285512,0.51,0.137,0.544,0.940810055869432,0.819633419340714,0.845
"277",0.160654283974454,0.175,0.768,0.117,0.549978487435069,0.152555194687913,0.296
"278",0.765326089419579,0.79,0.478,0.816,0.277524207960021,0.41663541581459,0.381
"279",0.452163287708304,0.496,0.27,0.37,0.834759353993719,0.73561321197574,0.375
"280",0.872709256216504,0.889,0.545,0.894,0.697115027404017,0.656810929502473,0.761
"281",0.031089219654902,0.029,0.235,0.035,0.0245549398050854,0.0260943661220416,0.058
"282",0.263541930849843,0.249,0.437,0.284,0.453133603660258,0.380723494221042,0.537
"283",0.180420127821906,0.173,0.187,0.219,0.158752902782077,0.301871133868282,0.22
"284",0.660895461948804,0.661,0.891,0.634,0.721625088001047,0.73690293100448,0.808
"285",0.0350899298564142,0.035,0.821,0.044,0.0276001518404687,0.0229226726907075,0.076
"286",0.938022587228214,0.943,0.234,0.968,0.967064062063629,0.999995776762813,0.968
"287",0.807271683789694,0.822,0.367,0.796,0.131548912982034,0.249421650421305,0.18
"288",0.839867903758533,0.845,0.402,0.809,0.893468321080109,0.784734806342504,0.915
"289",0.61570707238218,0.617,0.872,0.71,0.93627082622398,0.999995776655392,0.478
"290",0.356366249455184,0.354,0.041,0.334,0.531136350219846,0.375416770917695,0.485
"291",0.802559728849578,0.806,0.178,0.794,0.807285035630666,0.775103901916597,0.844
"292",0.294455342373171,0.276,0.233,0.331,0.27161040825322,0.190898152271526,0.247
"293",0.80415871054461,0.817,0.467,0.771,0.232398055915346,0.356922048789491,0.324
"294",0.821066991986755,0.816,0.267,0.863,0.859597501812884,0.779673117198128,0.868
"295",0.914693554429225,0.924,0.206,0.903,0.882486738862911,0.839060316368441,0.945
"296",0.697536737040557,0.723,0.06,0.636,0.684163394346217,0.40071908355614,0.437
"297",0.293183429891869,0.295,0.729,0.23,0.313601272176652,0.34540195192512,0.383
"298",0.0409319207428713,0.052,0.004,0.033,0.0436345862106643,0.0305740711916402,0.041
"299",0.933407732250792,0.943,0.304,0.956,0.690841535167263,0.695314873190835,0.827
"300",0.269174087938839,0.26,0.272,0.257,0.158105195000259,0.319918357323284,0.365
"301",0.680337547049533,0.681,0.779,0.646,0.872875481674158,0.829808699495645,0.828
"302",0.128821417435854,0.111,0.988,0.128,0.280472181599994,0.152045223737838,0.176
"303",0.430021698576554,0.416,0.311,0.433,0.597346570924685,0.572216840981039,0.575
"304",0.0118552555910959,0.01,0.451,0.012,0.0177063949861761,0.014870851033177,0.012
